how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total ulobetasol am I using?,dosage-total
How many times have I taken ulobetasol?,frequency-number
How often do I take ulobetasol?,frequency-number
How many days have I been on ulobetasol?,frequency-number
How many more days do I need to take ulobetasol,frequency-number
when do I take ulobetasol,frequency-dotw
on what days am i taking ulobetasol,frequency-dotw
when's the next time I take ulobetasol,frequency-dotw
What side effects does ulobetasol have,side-effects-list
What are the side effects of ulobetasol,side-effects-list
what are ulobetasol's side effects?,side-effects-list
does ulobetasol have any side effects,side-effects-list
Does ulobetasol cause nausea?,side-effects-cause
Is sneezing a symptom of ulobetasol,side-effects-cause
is my upset stomach and ulobetasol related,side-effects-cause
would ulobetasol be the reason for my ulcers,side-effects-cause
How many ulobetasol pill do I have left?,pill-current
How many ulobetasols do i have right now?,pill-current
Current count of ulobetasol pills,pill-current
when will i run out of ulobetasol pills,pill-run-out
how long until i finish my ulobetasol pills,pill-run-out
when will i stop taking ulobetasol,calendar-end
what is my end date for ulobetasol?,calendar-end
how long until i finish ulobetasol,calendar-end
when did i start taking ulobetasol,calendar-start
what is my start date for ulobetasol?,calendar-start
how long since i started ulobetasol,calendar-start
When is the next day I'll be taking ulobetasol,calendar-next-day
Will i take ulobetasol tomorrow?,calendar-next-day
whens the next time for ulobetasol,calendar-next-day
When is the last day I'll be taking ulobetasol,calendar-previous-day
Did i take ulobetasol yesterday,calendar-previous-day
when was the last time for ulobetasol,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 rasburicase pills today?,dosage-daily
what is today's dosage of rasburicase,dosage-daily
how much rasburicase am I taking per day,dosage-daily
what is my daily intake of rasburicase?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total rasburicase am I using?,dosage-total
How many times have I taken rasburicase?,frequency-number
How often do I take rasburicase?,frequency-number
How many days have I been on rasburicase?,frequency-number
How many more days do I need to take rasburicase,frequency-number
when do I take rasburicase,frequency-dotw
on what days am i taking rasburicase,frequency-dotw
when's the next time I take rasburicase,frequency-dotw
What side effects does rasburicase have,side-effects-list
What are the side effects of rasburicase,side-effects-list
what are rasburicase's side effects?,side-effects-list
does rasburicase have any side effects,side-effects-list
Does rasburicase cause nausea?,side-effects-cause
Is sneezing a symptom of rasburicase,side-effects-cause
is my upset stomach and rasburicase related,side-effects-cause
would rasburicase be the reason for my ulcers,side-effects-cause
How many rasburicase pill do I have left?,pill-current
How many rasburicases do i have right now?,pill-current
Current count of rasburicase pills,pill-current
when will i run out of rasburicase pills,pill-run-out
how long until i finish my rasburicase pills,pill-run-out
when will i stop taking rasburicase,calendar-end
what is my end date for rasburicase?,calendar-end
how long until i finish rasburicase,calendar-end
when did i start taking rasburicase,calendar-start
what is my start date for rasburicase?,calendar-start
how long since i started rasburicase,calendar-start
When is the next day I'll be taking rasburicase,calendar-next-day
Will i take rasburicase tomorrow?,calendar-next-day
whens the next time for rasburicase,calendar-next-day
When is the last day I'll be taking rasburicase,calendar-previous-day
Did i take rasburicase yesterday,calendar-previous-day
when was the last time for rasburicase,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 nortriptyline pills today?,dosage-daily
what is today's dosage of nortriptyline,dosage-daily
how much nortriptyline am I taking per day,dosage-daily
what is my daily intake of nortriptyline?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total nortriptyline am I using?,dosage-total
How many times have I taken nortriptyline?,frequency-number
How often do I take nortriptyline?,frequency-number
How many days have I been on nortriptyline?,frequency-number
How many more days do I need to take nortriptyline,frequency-number
when do I take nortriptyline,frequency-dotw
on what days am i taking nortriptyline,frequency-dotw
when's the next time I take nortriptyline,frequency-dotw
What side effects does nortriptyline have,side-effects-list
What are the side effects of nortriptyline,side-effects-list
what are nortriptyline's side effects?,side-effects-list
does nortriptyline have any side effects,side-effects-list
Does nortriptyline cause nausea?,side-effects-cause
Is sneezing a symptom of nortriptyline,side-effects-cause
is my upset stomach and nortriptyline related,side-effects-cause
would nortriptyline be the reason for my ulcers,side-effects-cause
How many nortriptyline pill do I have left?,pill-current
How many nortriptylines do i have right now?,pill-current
Current count of nortriptyline pills,pill-current
when will i run out of nortriptyline pills,pill-run-out
how long until i finish my nortriptyline pills,pill-run-out
when will i stop taking nortriptyline,calendar-end
what is my end date for nortriptyline?,calendar-end
how long until i finish nortriptyline,calendar-end
when did i start taking nortriptyline,calendar-start
what is my start date for nortriptyline?,calendar-start
how long since i started nortriptyline,calendar-start
When is the next day I'll be taking nortriptyline,calendar-next-day
Will i take nortriptyline tomorrow?,calendar-next-day
whens the next time for nortriptyline,calendar-next-day
When is the last day I'll be taking nortriptyline,calendar-previous-day
Did i take nortriptyline yesterday,calendar-previous-day
when was the last time for nortriptyline,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 phenoxymethylpenicillin pills today?,dosage-daily
what is today's dosage of phenoxymethylpenicillin,dosage-daily
how much phenoxymethylpenicillin am I taking per day,dosage-daily
what is my daily intake of phenoxymethylpenicillin?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total phenoxymethylpenicillin am I using?,dosage-total
How many times have I taken phenoxymethylpenicillin?,frequency-number
How often do I take phenoxymethylpenicillin?,frequency-number
How many days have I been on phenoxymethylpenicillin?,frequency-number
How many more days do I need to take phenoxymethylpenicillin,frequency-number
when do I take phenoxymethylpenicillin,frequency-dotw
on what days am i taking phenoxymethylpenicillin,frequency-dotw
when's the next time I take phenoxymethylpenicillin,frequency-dotw
What side effects does phenoxymethylpenicillin have,side-effects-list
What are the side effects of phenoxymethylpenicillin,side-effects-list
what are phenoxymethylpenicillin's side effects?,side-effects-list
does phenoxymethylpenicillin have any side effects,side-effects-list
Does phenoxymethylpenicillin cause nausea?,side-effects-cause
Is sneezing a symptom of phenoxymethylpenicillin,side-effects-cause
is my upset stomach and phenoxymethylpenicillin related,side-effects-cause
would phenoxymethylpenicillin be the reason for my ulcers,side-effects-cause
How many phenoxymethylpenicillin pill do I have left?,pill-current
How many phenoxymethylpenicillins do i have right now?,pill-current
Current count of phenoxymethylpenicillin pills,pill-current
when will i run out of phenoxymethylpenicillin pills,pill-run-out
how long until i finish my phenoxymethylpenicillin pills,pill-run-out
when will i stop taking phenoxymethylpenicillin,calendar-end
what is my end date for phenoxymethylpenicillin?,calendar-end
how long until i finish phenoxymethylpenicillin,calendar-end
when did i start taking phenoxymethylpenicillin,calendar-start
what is my start date for phenoxymethylpenicillin?,calendar-start
how long since i started phenoxymethylpenicillin,calendar-start
When is the next day I'll be taking phenoxymethylpenicillin,calendar-next-day
Will i take phenoxymethylpenicillin tomorrow?,calendar-next-day
whens the next time for phenoxymethylpenicillin,calendar-next-day
When is the last day I'll be taking phenoxymethylpenicillin,calendar-previous-day
Did i take phenoxymethylpenicillin yesterday,calendar-previous-day
when was the last time for phenoxymethylpenicillin,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 prednisone pills today?,dosage-daily
what is today's dosage of prednisone,dosage-daily
how much prednisone am I taking per day,dosage-daily
what is my daily intake of prednisone?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total prednisone am I using?,dosage-total
How many times have I taken prednisone?,frequency-number
How often do I take prednisone?,frequency-number
How many days have I been on prednisone?,frequency-number
How many more days do I need to take prednisone,frequency-number
when do I take prednisone,frequency-dotw
on what days am i taking prednisone,frequency-dotw
when's the next time I take prednisone,frequency-dotw
What side effects does prednisone have,side-effects-list
What are the side effects of prednisone,side-effects-list
what are prednisone's side effects?,side-effects-list
does prednisone have any side effects,side-effects-list
Does prednisone cause nausea?,side-effects-cause
Is sneezing a symptom of prednisone,side-effects-cause
is my upset stomach and prednisone related,side-effects-cause
would prednisone be the reason for my ulcers,side-effects-cause
How many prednisone pill do I have left?,pill-current
How many prednisones do i have right now?,pill-current
Current count of prednisone pills,pill-current
when will i run out of prednisone pills,pill-run-out
how long until i finish my prednisone pills,pill-run-out
when will i stop taking prednisone,calendar-end
what is my end date for prednisone?,calendar-end
how long until i finish prednisone,calendar-end
when did i start taking prednisone,calendar-start
what is my start date for prednisone?,calendar-start
how long since i started prednisone,calendar-start
When is the next day I'll be taking prednisone,calendar-next-day
Will i take prednisone tomorrow?,calendar-next-day
whens the next time for prednisone,calendar-next-day
When is the last day I'll be taking prednisone,calendar-previous-day
Did i take prednisone yesterday,calendar-previous-day
when was the last time for prednisone,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 isoflurane pills today?,dosage-daily
what is today's dosage of isoflurane,dosage-daily
how much isoflurane am I taking per day,dosage-daily
what is my daily intake of isoflurane?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total isoflurane am I using?,dosage-total
How many times have I taken isoflurane?,frequency-number
How often do I take isoflurane?,frequency-number
How many days have I been on isoflurane?,frequency-number
How many more days do I need to take isoflurane,frequency-number
when do I take isoflurane,frequency-dotw
on what days am i taking isoflurane,frequency-dotw
when's the next time I take isoflurane,frequency-dotw
What side effects does isoflurane have,side-effects-list
What are the side effects of isoflurane,side-effects-list
what are isoflurane's side effects?,side-effects-list
does isoflurane have any side effects,side-effects-list
Does isoflurane cause nausea?,side-effects-cause
Is sneezing a symptom of isoflurane,side-effects-cause
is my upset stomach and isoflurane related,side-effects-cause
would isoflurane be the reason for my ulcers,side-effects-cause
How many isoflurane pill do I have left?,pill-current
How many isofluranes do i have right now?,pill-current
Current count of isoflurane pills,pill-current
when will i run out of isoflurane pills,pill-run-out
how long until i finish my isoflurane pills,pill-run-out
when will i stop taking isoflurane,calendar-end
what is my end date for isoflurane?,calendar-end
how long until i finish isoflurane,calendar-end
when did i start taking isoflurane,calendar-start
what is my start date for isoflurane?,calendar-start
how long since i started isoflurane,calendar-start
When is the next day I'll be taking isoflurane,calendar-next-day
Will i take isoflurane tomorrow?,calendar-next-day
whens the next time for isoflurane,calendar-next-day
When is the last day I'll be taking isoflurane,calendar-previous-day
Did i take isoflurane yesterday,calendar-previous-day
when was the last time for isoflurane,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 ethotoin pills today?,dosage-daily
what is today's dosage of ethotoin,dosage-daily
how much ethotoin am I taking per day,dosage-daily
what is my daily intake of ethotoin?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total ethotoin am I using?,dosage-total
How many times have I taken ethotoin?,frequency-number
How often do I take ethotoin?,frequency-number
How many days have I been on ethotoin?,frequency-number
How many more days do I need to take ethotoin,frequency-number
when do I take ethotoin,frequency-dotw
on what days am i taking ethotoin,frequency-dotw
when's the next time I take ethotoin,frequency-dotw
What side effects does ethotoin have,side-effects-list
What are the side effects of ethotoin,side-effects-list
what are ethotoin's side effects?,side-effects-list
does ethotoin have any side effects,side-effects-list
Does ethotoin cause nausea?,side-effects-cause
Is sneezing a symptom of ethotoin,side-effects-cause
is my upset stomach and ethotoin related,side-effects-cause
would ethotoin be the reason for my ulcers,side-effects-cause
How many ethotoin pill do I have left?,pill-current
How many ethotoins do i have right now?,pill-current
Current count of ethotoin pills,pill-current
when will i run out of ethotoin pills,pill-run-out
how long until i finish my ethotoin pills,pill-run-out
when will i stop taking ethotoin,calendar-end
what is my end date for ethotoin?,calendar-end
how long until i finish ethotoin,calendar-end
when did i start taking ethotoin,calendar-start
what is my start date for ethotoin?,calendar-start
how long since i started ethotoin,calendar-start
When is the next day I'll be taking ethotoin,calendar-next-day
Will i take ethotoin tomorrow?,calendar-next-day
whens the next time for ethotoin,calendar-next-day
When is the last day I'll be taking ethotoin,calendar-previous-day
Did i take ethotoin yesterday,calendar-previous-day
when was the last time for ethotoin,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 liquid paraffin pills today?,dosage-daily
what is today's dosage of liquid paraffin,dosage-daily
how much liquid paraffin am I taking per day,dosage-daily
what is my daily intake of liquid paraffin?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total liquid paraffin am I using?,dosage-total
How many times have I taken liquid paraffin?,frequency-number
How often do I take liquid paraffin?,frequency-number
How many days have I been on liquid paraffin?,frequency-number
How many more days do I need to take liquid paraffin,frequency-number
when do I take liquid paraffin,frequency-dotw
on what days am i taking liquid paraffin,frequency-dotw
when's the next time I take liquid paraffin,frequency-dotw
What side effects does liquid paraffin have,side-effects-list
What are the side effects of liquid paraffin,side-effects-list
what are liquid paraffin's side effects?,side-effects-list
does liquid paraffin have any side effects,side-effects-list
Does liquid paraffin cause nausea?,side-effects-cause
Is sneezing a symptom of liquid paraffin,side-effects-cause
is my upset stomach and liquid paraffin related,side-effects-cause
would liquid paraffin be the reason for my ulcers,side-effects-cause
How many liquid paraffin pill do I have left?,pill-current
How many liquid paraffins do i have right now?,pill-current
Current count of liquid paraffin pills,pill-current
when will i run out of liquid paraffin pills,pill-run-out
how long until i finish my liquid paraffin pills,pill-run-out
when will i stop taking liquid paraffin,calendar-end
what is my end date for liquid paraffin?,calendar-end
how long until i finish liquid paraffin,calendar-end
when did i start taking liquid paraffin,calendar-start
what is my start date for liquid paraffin?,calendar-start
how long since i started liquid paraffin,calendar-start
When is the next day I'll be taking liquid paraffin,calendar-next-day
Will i take liquid paraffin tomorrow?,calendar-next-day
whens the next time for liquid paraffin,calendar-next-day
When is the last day I'll be taking liquid paraffin,calendar-previous-day
Did i take liquid paraffin yesterday,calendar-previous-day
when was the last time for liquid paraffin,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 oxytetracycline pills today?,dosage-daily
what is today's dosage of oxytetracycline,dosage-daily
how much oxytetracycline am I taking per day,dosage-daily
what is my daily intake of oxytetracycline?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total oxytetracycline am I using?,dosage-total
How many times have I taken oxytetracycline?,frequency-number
How often do I take oxytetracycline?,frequency-number
How many days have I been on oxytetracycline?,frequency-number
How many more days do I need to take oxytetracycline,frequency-number
when do I take oxytetracycline,frequency-dotw
on what days am i taking oxytetracycline,frequency-dotw
when's the next time I take oxytetracycline,frequency-dotw
What side effects does oxytetracycline have,side-effects-list
What are the side effects of oxytetracycline,side-effects-list
what are oxytetracycline's side effects?,side-effects-list
does oxytetracycline have any side effects,side-effects-list
Does oxytetracycline cause nausea?,side-effects-cause
Is sneezing a symptom of oxytetracycline,side-effects-cause
is my upset stomach and oxytetracycline related,side-effects-cause
would oxytetracycline be the reason for my ulcers,side-effects-cause
How many oxytetracycline pill do I have left?,pill-current
How many oxytetracyclines do i have right now?,pill-current
Current count of oxytetracycline pills,pill-current
when will i run out of oxytetracycline pills,pill-run-out
how long until i finish my oxytetracycline pills,pill-run-out
when will i stop taking oxytetracycline,calendar-end
what is my end date for oxytetracycline?,calendar-end
how long until i finish oxytetracycline,calendar-end
when did i start taking oxytetracycline,calendar-start
what is my start date for oxytetracycline?,calendar-start
how long since i started oxytetracycline,calendar-start
When is the next day I'll be taking oxytetracycline,calendar-next-day
Will i take oxytetracycline tomorrow?,calendar-next-day
whens the next time for oxytetracycline,calendar-next-day
When is the last day I'll be taking oxytetracycline,calendar-previous-day
Did i take oxytetracycline yesterday,calendar-previous-day
when was the last time for oxytetracycline,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 pravastatin pills today?,dosage-daily
what is today's dosage of pravastatin,dosage-daily
how much pravastatin am I taking per day,dosage-daily
what is my daily intake of pravastatin?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total pravastatin am I using?,dosage-total
How many times have I taken pravastatin?,frequency-number
How often do I take pravastatin?,frequency-number
How many days have I been on pravastatin?,frequency-number
How many more days do I need to take pravastatin,frequency-number
when do I take pravastatin,frequency-dotw
on what days am i taking pravastatin,frequency-dotw
when's the next time I take pravastatin,frequency-dotw
What side effects does pravastatin have,side-effects-list
What are the side effects of pravastatin,side-effects-list
what are pravastatin's side effects?,side-effects-list
does pravastatin have any side effects,side-effects-list
Does pravastatin cause nausea?,side-effects-cause
Is sneezing a symptom of pravastatin,side-effects-cause
is my upset stomach and pravastatin related,side-effects-cause
would pravastatin be the reason for my ulcers,side-effects-cause
How many pravastatin pill do I have left?,pill-current
How many pravastatins do i have right now?,pill-current
Current count of pravastatin pills,pill-current
when will i run out of pravastatin pills,pill-run-out
how long until i finish my pravastatin pills,pill-run-out
when will i stop taking pravastatin,calendar-end
what is my end date for pravastatin?,calendar-end
how long until i finish pravastatin,calendar-end
when did i start taking pravastatin,calendar-start
what is my start date for pravastatin?,calendar-start
how long since i started pravastatin,calendar-start
When is the next day I'll be taking pravastatin,calendar-next-day
Will i take pravastatin tomorrow?,calendar-next-day
whens the next time for pravastatin,calendar-next-day
When is the last day I'll be taking pravastatin,calendar-previous-day
Did i take pravastatin yesterday,calendar-previous-day
when was the last time for pravastatin,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 lisuride pills today?,dosage-daily
what is today's dosage of lisuride,dosage-daily
how much lisuride am I taking per day,dosage-daily
what is my daily intake of lisuride?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total lisuride am I using?,dosage-total
How many times have I taken lisuride?,frequency-number
How often do I take lisuride?,frequency-number
How many days have I been on lisuride?,frequency-number
How many more days do I need to take lisuride,frequency-number
when do I take lisuride,frequency-dotw
on what days am i taking lisuride,frequency-dotw
when's the next time I take lisuride,frequency-dotw
What side effects does lisuride have,side-effects-list
What are the side effects of lisuride,side-effects-list
what are lisuride's side effects?,side-effects-list
does lisuride have any side effects,side-effects-list
Does lisuride cause nausea?,side-effects-cause
Is sneezing a symptom of lisuride,side-effects-cause
is my upset stomach and lisuride related,side-effects-cause
would lisuride be the reason for my ulcers,side-effects-cause
How many lisuride pill do I have left?,pill-current
How many lisurides do i have right now?,pill-current
Current count of lisuride pills,pill-current
when will i run out of lisuride pills,pill-run-out
how long until i finish my lisuride pills,pill-run-out
when will i stop taking lisuride,calendar-end
what is my end date for lisuride?,calendar-end
how long until i finish lisuride,calendar-end
when did i start taking lisuride,calendar-start
what is my start date for lisuride?,calendar-start
how long since i started lisuride,calendar-start
When is the next day I'll be taking lisuride,calendar-next-day
Will i take lisuride tomorrow?,calendar-next-day
whens the next time for lisuride,calendar-next-day
When is the last day I'll be taking lisuride,calendar-previous-day
Did i take lisuride yesterday,calendar-previous-day
when was the last time for lisuride,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 moxifloxacin pills today?,dosage-daily
what is today's dosage of moxifloxacin,dosage-daily
how much moxifloxacin am I taking per day,dosage-daily
what is my daily intake of moxifloxacin?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total moxifloxacin am I using?,dosage-total
How many times have I taken moxifloxacin?,frequency-number
How often do I take moxifloxacin?,frequency-number
How many days have I been on moxifloxacin?,frequency-number
How many more days do I need to take moxifloxacin,frequency-number
when do I take moxifloxacin,frequency-dotw
on what days am i taking moxifloxacin,frequency-dotw
when's the next time I take moxifloxacin,frequency-dotw
What side effects does moxifloxacin have,side-effects-list
What are the side effects of moxifloxacin,side-effects-list
what are moxifloxacin's side effects?,side-effects-list
does moxifloxacin have any side effects,side-effects-list
Does moxifloxacin cause nausea?,side-effects-cause
Is sneezing a symptom of moxifloxacin,side-effects-cause
is my upset stomach and moxifloxacin related,side-effects-cause
would moxifloxacin be the reason for my ulcers,side-effects-cause
How many moxifloxacin pill do I have left?,pill-current
How many moxifloxacins do i have right now?,pill-current
Current count of moxifloxacin pills,pill-current
when will i run out of moxifloxacin pills,pill-run-out
how long until i finish my moxifloxacin pills,pill-run-out
when will i stop taking moxifloxacin,calendar-end
what is my end date for moxifloxacin?,calendar-end
how long until i finish moxifloxacin,calendar-end
when did i start taking moxifloxacin,calendar-start
what is my start date for moxifloxacin?,calendar-start
how long since i started moxifloxacin,calendar-start
When is the next day I'll be taking moxifloxacin,calendar-next-day
Will i take moxifloxacin tomorrow?,calendar-next-day
whens the next time for moxifloxacin,calendar-next-day
When is the last day I'll be taking moxifloxacin,calendar-previous-day
Did i take moxifloxacin yesterday,calendar-previous-day
when was the last time for moxifloxacin,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 miconazole pills today?,dosage-daily
what is today's dosage of miconazole,dosage-daily
how much miconazole am I taking per day,dosage-daily
what is my daily intake of miconazole?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total miconazole am I using?,dosage-total
How many times have I taken miconazole?,frequency-number
How often do I take miconazole?,frequency-number
How many days have I been on miconazole?,frequency-number
How many more days do I need to take miconazole,frequency-number
when do I take miconazole,frequency-dotw
on what days am i taking miconazole,frequency-dotw
when's the next time I take miconazole,frequency-dotw
What side effects does miconazole have,side-effects-list
What are the side effects of miconazole,side-effects-list
what are miconazole's side effects?,side-effects-list
does miconazole have any side effects,side-effects-list
Does miconazole cause nausea?,side-effects-cause
Is sneezing a symptom of miconazole,side-effects-cause
is my upset stomach and miconazole related,side-effects-cause
would miconazole be the reason for my ulcers,side-effects-cause
How many miconazole pill do I have left?,pill-current
How many miconazoles do i have right now?,pill-current
Current count of miconazole pills,pill-current
when will i run out of miconazole pills,pill-run-out
how long until i finish my miconazole pills,pill-run-out
when will i stop taking miconazole,calendar-end
what is my end date for miconazole?,calendar-end
how long until i finish miconazole,calendar-end
when did i start taking miconazole,calendar-start
what is my start date for miconazole?,calendar-start
how long since i started miconazole,calendar-start
When is the next day I'll be taking miconazole,calendar-next-day
Will i take miconazole tomorrow?,calendar-next-day
whens the next time for miconazole,calendar-next-day
When is the last day I'll be taking miconazole,calendar-previous-day
Did i take miconazole yesterday,calendar-previous-day
when was the last time for miconazole,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 ibutilide pills today?,dosage-daily
what is today's dosage of ibutilide,dosage-daily
how much ibutilide am I taking per day,dosage-daily
what is my daily intake of ibutilide?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total ibutilide am I using?,dosage-total
How many times have I taken ibutilide?,frequency-number
How often do I take ibutilide?,frequency-number
How many days have I been on ibutilide?,frequency-number
How many more days do I need to take ibutilide,frequency-number
when do I take ibutilide,frequency-dotw
on what days am i taking ibutilide,frequency-dotw
when's the next time I take ibutilide,frequency-dotw
What side effects does ibutilide have,side-effects-list
What are the side effects of ibutilide,side-effects-list
what are ibutilide's side effects?,side-effects-list
does ibutilide have any side effects,side-effects-list
Does ibutilide cause nausea?,side-effects-cause
Is sneezing a symptom of ibutilide,side-effects-cause
is my upset stomach and ibutilide related,side-effects-cause
would ibutilide be the reason for my ulcers,side-effects-cause
How many ibutilide pill do I have left?,pill-current
How many ibutilides do i have right now?,pill-current
Current count of ibutilide pills,pill-current
when will i run out of ibutilide pills,pill-run-out
how long until i finish my ibutilide pills,pill-run-out
when will i stop taking ibutilide,calendar-end
what is my end date for ibutilide?,calendar-end
how long until i finish ibutilide,calendar-end
when did i start taking ibutilide,calendar-start
what is my start date for ibutilide?,calendar-start
how long since i started ibutilide,calendar-start
When is the next day I'll be taking ibutilide,calendar-next-day
Will i take ibutilide tomorrow?,calendar-next-day
whens the next time for ibutilide,calendar-next-day
When is the last day I'll be taking ibutilide,calendar-previous-day
Did i take ibutilide yesterday,calendar-previous-day
when was the last time for ibutilide,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 debrisoquine pills today?,dosage-daily
what is today's dosage of debrisoquine,dosage-daily
how much debrisoquine am I taking per day,dosage-daily
what is my daily intake of debrisoquine?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
am i taking more than 5 pills a week?,dosage-weekly
how many total debrisoquine am I using?,dosage-total
How many times have I taken debrisoquine?,frequency-number
How often do I take debrisoquine?,frequency-number
How many days have I been on debrisoquine?,frequency-number
How many more days do I need to take debrisoquine,frequency-number
when do I take debrisoquine,frequency-dotw
on what days am i taking debrisoquine,frequency-dotw
when's the next time I take debrisoquine,frequency-dotw
What side effects does debrisoquine have,side-effects-list
What are the side effects of debrisoquine,side-effects-list
what are debrisoquine's side effects?,side-effects-list
does debrisoquine have any side effects,side-effects-list
Does debrisoquine cause nausea?,side-effects-cause
Is sneezing a symptom of debrisoquine,side-effects-cause
is my upset stomach and debrisoquine related,side-effects-cause
would debrisoquine be the reason for my ulcers,side-effects-cause
How many debrisoquine pill do I have left?,pill-current
How many debrisoquines do i have right now?,pill-current
Current count of debrisoquine pills,pill-current
when will i run out of debrisoquine pills,pill-run-out
how long until i finish my debrisoquine pills,pill-run-out
when will i stop taking debrisoquine,calendar-end
what is my end date for debrisoquine?,calendar-end
how long until i finish debrisoquine,calendar-end
when did i start taking debrisoquine,calendar-start
what is my start date for debrisoquine?,calendar-start
how long since i started debrisoquine,calendar-start
When is the next day I'll be taking debrisoquine,calendar-next-day
Will i take debrisoquine tomorrow?,calendar-next-day
whens the next time for debrisoquine,calendar-next-day
When is the last day I'll be taking debrisoquine,calendar-previous-day
Did i take debrisoquine yesterday,calendar-previous-day
when was the last time for debrisoquine,calendar-previous-day
How many pills am I taking?,dosage-daily
Am I taking 4 triamterene pills today?,dosage-daily
what is today's dosage of triamterene,dosage-daily
how much triamterene am I taking per day,dosage-daily
what is my daily intake of triamterene?,dosage-daily
how many %s pills am i taking per week?,dosage-weekly
how much %s am i taking weekly?,dosage-weekly
what is my weekly intake of %s?,dosage-weekly
am I taking less than 4 pills a week?,dosage-weekly
