how much nintedanib am I taking next?,dosage-weekly
How many times have I taken nintedanib?,frequency-number
How often do I take nintedanib?,frequency-number
How many days have I been on nintedanib?,frequency-number
How many more days do I need to take nintedanib,frequency-number
What side effects does nintedanib have,side-effects-list
What are the side effects of nintedanib,side-effects-list
what are nintedanib's side effects?,side-effects-list
does nintedanib have any side effects,side-effects-list
Does nintedanib cause nausea?,side-effects-cause
Is sneezing a symptom of nintedanib,side-effects-cause
is my upset stomach and nintedanib related,side-effects-cause
would nintedanib be the reason for my ulcers,side-effects-cause
when will i stop taking nintedanib,calendar-end
what is my end date for nintedanib?,calendar-end
how long until i finish nintedanib,calendar-end
when did i start taking nintedanib,calendar-start
what is my start date for nintedanib?,calendar-start
how long since i started nintedanib,calendar-start
How many spironolactone pills am I taking today?,dosage-daily
Am I taking 4 spironolactone pills today?,dosage-daily
what is today's dosage of spironolactone,dosage-daily
how much spironolactone am I taking per day,dosage-daily
what is my daily intake of spironolactone?,dosage-daily
How many spironolactone pills am I taking?,dosage-weekly
How many spironolactone do I need to take right now?,dosage-weekly
how much spironolactone am I taking next?,dosage-weekly
How many times have I taken spironolactone?,frequency-number
How often do I take spironolactone?,frequency-number
How many days have I been on spironolactone?,frequency-number
How many more days do I need to take spironolactone,frequency-number
What side effects does spironolactone have,side-effects-list
What are the side effects of spironolactone,side-effects-list
what are spironolactone's side effects?,side-effects-list
does spironolactone have any side effects,side-effects-list
Does spironolactone cause nausea?,side-effects-cause
Is sneezing a symptom of spironolactone,side-effects-cause
is my upset stomach and spironolactone related,side-effects-cause
would spironolactone be the reason for my ulcers,side-effects-cause
when will i stop taking spironolactone,calendar-end
what is my end date for spironolactone?,calendar-end
how long until i finish spironolactone,calendar-end
when did i start taking spironolactone,calendar-start
what is my start date for spironolactone?,calendar-start
how long since i started spironolactone,calendar-start
How many ceftizoxime pills am I taking today?,dosage-daily
Am I taking 4 ceftizoxime pills today?,dosage-daily
what is today's dosage of ceftizoxime,dosage-daily
how much ceftizoxime am I taking per day,dosage-daily
what is my daily intake of ceftizoxime?,dosage-daily
How many ceftizoxime pills am I taking?,dosage-weekly
How many ceftizoxime do I need to take right now?,dosage-weekly
how much ceftizoxime am I taking next?,dosage-weekly
How many times have I taken ceftizoxime?,frequency-number
How often do I take ceftizoxime?,frequency-number
How many days have I been on ceftizoxime?,frequency-number
How many more days do I need to take ceftizoxime,frequency-number
What side effects does ceftizoxime have,side-effects-list
What are the side effects of ceftizoxime,side-effects-list
what are ceftizoxime's side effects?,side-effects-list
does ceftizoxime have any side effects,side-effects-list
Does ceftizoxime cause nausea?,side-effects-cause
Is sneezing a symptom of ceftizoxime,side-effects-cause
is my upset stomach and ceftizoxime related,side-effects-cause
would ceftizoxime be the reason for my ulcers,side-effects-cause
when will i stop taking ceftizoxime,calendar-end
what is my end date for ceftizoxime?,calendar-end
how long until i finish ceftizoxime,calendar-end
when did i start taking ceftizoxime,calendar-start
what is my start date for ceftizoxime?,calendar-start
how long since i started ceftizoxime,calendar-start
How many iodoform pills am I taking today?,dosage-daily
Am I taking 4 iodoform pills today?,dosage-daily
what is today's dosage of iodoform,dosage-daily
how much iodoform am I taking per day,dosage-daily
what is my daily intake of iodoform?,dosage-daily
How many iodoform pills am I taking?,dosage-weekly
How many iodoform do I need to take right now?,dosage-weekly
how much iodoform am I taking next?,dosage-weekly
How many times have I taken iodoform?,frequency-number
How often do I take iodoform?,frequency-number
How many days have I been on iodoform?,frequency-number
How many more days do I need to take iodoform,frequency-number
What side effects does iodoform have,side-effects-list
What are the side effects of iodoform,side-effects-list
what are iodoform's side effects?,side-effects-list
does iodoform have any side effects,side-effects-list
Does iodoform cause nausea?,side-effects-cause
Is sneezing a symptom of iodoform,side-effects-cause
is my upset stomach and iodoform related,side-effects-cause
would iodoform be the reason for my ulcers,side-effects-cause
when will i stop taking iodoform,calendar-end
what is my end date for iodoform?,calendar-end
how long until i finish iodoform,calendar-end
when did i start taking iodoform,calendar-start
what is my start date for iodoform?,calendar-start
how long since i started iodoform,calendar-start
How many magaldrate pills am I taking today?,dosage-daily
Am I taking 4 magaldrate pills today?,dosage-daily
what is today's dosage of magaldrate,dosage-daily
how much magaldrate am I taking per day,dosage-daily
what is my daily intake of magaldrate?,dosage-daily
How many magaldrate pills am I taking?,dosage-weekly
How many magaldrate do I need to take right now?,dosage-weekly
how much magaldrate am I taking next?,dosage-weekly
How many times have I taken magaldrate?,frequency-number
How often do I take magaldrate?,frequency-number
How many days have I been on magaldrate?,frequency-number
How many more days do I need to take magaldrate,frequency-number
What side effects does magaldrate have,side-effects-list
What are the side effects of magaldrate,side-effects-list
what are magaldrate's side effects?,side-effects-list
does magaldrate have any side effects,side-effects-list
Does magaldrate cause nausea?,side-effects-cause
Is sneezing a symptom of magaldrate,side-effects-cause
is my upset stomach and magaldrate related,side-effects-cause
would magaldrate be the reason for my ulcers,side-effects-cause
when will i stop taking magaldrate,calendar-end
what is my end date for magaldrate?,calendar-end
how long until i finish magaldrate,calendar-end
when did i start taking magaldrate,calendar-start
what is my start date for magaldrate?,calendar-start
how long since i started magaldrate,calendar-start
How many peginesatide pills am I taking today?,dosage-daily
Am I taking 4 peginesatide pills today?,dosage-daily
what is today's dosage of peginesatide,dosage-daily
how much peginesatide am I taking per day,dosage-daily
what is my daily intake of peginesatide?,dosage-daily
How many peginesatide pills am I taking?,dosage-weekly
How many peginesatide do I need to take right now?,dosage-weekly
how much peginesatide am I taking next?,dosage-weekly
How many times have I taken peginesatide?,frequency-number
How often do I take peginesatide?,frequency-number
How many days have I been on peginesatide?,frequency-number
How many more days do I need to take peginesatide,frequency-number
What side effects does peginesatide have,side-effects-list
What are the side effects of peginesatide,side-effects-list
what are peginesatide's side effects?,side-effects-list
does peginesatide have any side effects,side-effects-list
Does peginesatide cause nausea?,side-effects-cause
Is sneezing a symptom of peginesatide,side-effects-cause
is my upset stomach and peginesatide related,side-effects-cause
would peginesatide be the reason for my ulcers,side-effects-cause
when will i stop taking peginesatide,calendar-end
what is my end date for peginesatide?,calendar-end
how long until i finish peginesatide,calendar-end
when did i start taking peginesatide,calendar-start
what is my start date for peginesatide?,calendar-start
how long since i started peginesatide,calendar-start
How many caffeine pills am I taking today?,dosage-daily
Am I taking 4 caffeine pills today?,dosage-daily
what is today's dosage of caffeine,dosage-daily
how much caffeine am I taking per day,dosage-daily
what is my daily intake of caffeine?,dosage-daily
How many caffeine pills am I taking?,dosage-weekly
How many caffeine do I need to take right now?,dosage-weekly
how much caffeine am I taking next?,dosage-weekly
How many times have I taken caffeine?,frequency-number
How often do I take caffeine?,frequency-number
How many days have I been on caffeine?,frequency-number
How many more days do I need to take caffeine,frequency-number
What side effects does caffeine have,side-effects-list
What are the side effects of caffeine,side-effects-list
what are caffeine's side effects?,side-effects-list
does caffeine have any side effects,side-effects-list
Does caffeine cause nausea?,side-effects-cause
Is sneezing a symptom of caffeine,side-effects-cause
is my upset stomach and caffeine related,side-effects-cause
would caffeine be the reason for my ulcers,side-effects-cause
when will i stop taking caffeine,calendar-end
what is my end date for caffeine?,calendar-end
how long until i finish caffeine,calendar-end
when did i start taking caffeine,calendar-start
what is my start date for caffeine?,calendar-start
how long since i started caffeine,calendar-start
How many dydrogesterone pills am I taking today?,dosage-daily
Am I taking 4 dydrogesterone pills today?,dosage-daily
what is today's dosage of dydrogesterone,dosage-daily
how much dydrogesterone am I taking per day,dosage-daily
what is my daily intake of dydrogesterone?,dosage-daily
How many dydrogesterone pills am I taking?,dosage-weekly
How many dydrogesterone do I need to take right now?,dosage-weekly
how much dydrogesterone am I taking next?,dosage-weekly
How many times have I taken dydrogesterone?,frequency-number
How often do I take dydrogesterone?,frequency-number
How many days have I been on dydrogesterone?,frequency-number
How many more days do I need to take dydrogesterone,frequency-number
What side effects does dydrogesterone have,side-effects-list
What are the side effects of dydrogesterone,side-effects-list
what are dydrogesterone's side effects?,side-effects-list
does dydrogesterone have any side effects,side-effects-list
Does dydrogesterone cause nausea?,side-effects-cause
Is sneezing a symptom of dydrogesterone,side-effects-cause
is my upset stomach and dydrogesterone related,side-effects-cause
would dydrogesterone be the reason for my ulcers,side-effects-cause
when will i stop taking dydrogesterone,calendar-end
what is my end date for dydrogesterone?,calendar-end
how long until i finish dydrogesterone,calendar-end
when did i start taking dydrogesterone,calendar-start
what is my start date for dydrogesterone?,calendar-start
how long since i started dydrogesterone,calendar-start
How many benperidol pills am I taking today?,dosage-daily
Am I taking 4 benperidol pills today?,dosage-daily
what is today's dosage of benperidol,dosage-daily
how much benperidol am I taking per day,dosage-daily
what is my daily intake of benperidol?,dosage-daily
How many benperidol pills am I taking?,dosage-weekly
How many benperidol do I need to take right now?,dosage-weekly
how much benperidol am I taking next?,dosage-weekly
How many times have I taken benperidol?,frequency-number
How often do I take benperidol?,frequency-number
How many days have I been on benperidol?,frequency-number
How many more days do I need to take benperidol,frequency-number
What side effects does benperidol have,side-effects-list
What are the side effects of benperidol,side-effects-list
what are benperidol's side effects?,side-effects-list
does benperidol have any side effects,side-effects-list
Does benperidol cause nausea?,side-effects-cause
Is sneezing a symptom of benperidol,side-effects-cause
is my upset stomach and benperidol related,side-effects-cause
would benperidol be the reason for my ulcers,side-effects-cause
when will i stop taking benperidol,calendar-end
what is my end date for benperidol?,calendar-end
how long until i finish benperidol,calendar-end
when did i start taking benperidol,calendar-start
what is my start date for benperidol?,calendar-start
how long since i started benperidol,calendar-start
How many rufinamide pills am I taking today?,dosage-daily
Am I taking 4 rufinamide pills today?,dosage-daily
what is today's dosage of rufinamide,dosage-daily
how much rufinamide am I taking per day,dosage-daily
what is my daily intake of rufinamide?,dosage-daily
How many rufinamide pills am I taking?,dosage-weekly
How many rufinamide do I need to take right now?,dosage-weekly
how much rufinamide am I taking next?,dosage-weekly
How many times have I taken rufinamide?,frequency-number
How often do I take rufinamide?,frequency-number
How many days have I been on rufinamide?,frequency-number
How many more days do I need to take rufinamide,frequency-number
What side effects does rufinamide have,side-effects-list
What are the side effects of rufinamide,side-effects-list
what are rufinamide's side effects?,side-effects-list
does rufinamide have any side effects,side-effects-list
Does rufinamide cause nausea?,side-effects-cause
Is sneezing a symptom of rufinamide,side-effects-cause
is my upset stomach and rufinamide related,side-effects-cause
would rufinamide be the reason for my ulcers,side-effects-cause
when will i stop taking rufinamide,calendar-end
what is my end date for rufinamide?,calendar-end
how long until i finish rufinamide,calendar-end
when did i start taking rufinamide,calendar-start
what is my start date for rufinamide?,calendar-start
how long since i started rufinamide,calendar-start
How many clobetasol pills am I taking today?,dosage-daily
Am I taking 4 clobetasol pills today?,dosage-daily
what is today's dosage of clobetasol,dosage-daily
how much clobetasol am I taking per day,dosage-daily
what is my daily intake of clobetasol?,dosage-daily
How many clobetasol pills am I taking?,dosage-weekly
How many clobetasol do I need to take right now?,dosage-weekly
how much clobetasol am I taking next?,dosage-weekly
How many times have I taken clobetasol?,frequency-number
How often do I take clobetasol?,frequency-number
How many days have I been on clobetasol?,frequency-number
How many more days do I need to take clobetasol,frequency-number
What side effects does clobetasol have,side-effects-list
What are the side effects of clobetasol,side-effects-list
what are clobetasol's side effects?,side-effects-list
does clobetasol have any side effects,side-effects-list
Does clobetasol cause nausea?,side-effects-cause
Is sneezing a symptom of clobetasol,side-effects-cause
is my upset stomach and clobetasol related,side-effects-cause
would clobetasol be the reason for my ulcers,side-effects-cause
when will i stop taking clobetasol,calendar-end
what is my end date for clobetasol?,calendar-end
how long until i finish clobetasol,calendar-end
when did i start taking clobetasol,calendar-start
what is my start date for clobetasol?,calendar-start
how long since i started clobetasol,calendar-start
How many aminoglutethimide pills am I taking today?,dosage-daily
Am I taking 4 aminoglutethimide pills today?,dosage-daily
what is today's dosage of aminoglutethimide,dosage-daily
how much aminoglutethimide am I taking per day,dosage-daily
what is my daily intake of aminoglutethimide?,dosage-daily
How many aminoglutethimide pills am I taking?,dosage-weekly
How many aminoglutethimide do I need to take right now?,dosage-weekly
how much aminoglutethimide am I taking next?,dosage-weekly
How many times have I taken aminoglutethimide?,frequency-number
How often do I take aminoglutethimide?,frequency-number
How many days have I been on aminoglutethimide?,frequency-number
How many more days do I need to take aminoglutethimide,frequency-number
What side effects does aminoglutethimide have,side-effects-list
What are the side effects of aminoglutethimide,side-effects-list
what are aminoglutethimide's side effects?,side-effects-list
does aminoglutethimide have any side effects,side-effects-list
Does aminoglutethimide cause nausea?,side-effects-cause
Is sneezing a symptom of aminoglutethimide,side-effects-cause
is my upset stomach and aminoglutethimide related,side-effects-cause
would aminoglutethimide be the reason for my ulcers,side-effects-cause
when will i stop taking aminoglutethimide,calendar-end
what is my end date for aminoglutethimide?,calendar-end
how long until i finish aminoglutethimide,calendar-end
when did i start taking aminoglutethimide,calendar-start
what is my start date for aminoglutethimide?,calendar-start
how long since i started aminoglutethimide,calendar-start
How many simeprevir pills am I taking today?,dosage-daily
Am I taking 4 simeprevir pills today?,dosage-daily
what is today's dosage of simeprevir,dosage-daily
how much simeprevir am I taking per day,dosage-daily
what is my daily intake of simeprevir?,dosage-daily
How many simeprevir pills am I taking?,dosage-weekly
How many simeprevir do I need to take right now?,dosage-weekly
how much simeprevir am I taking next?,dosage-weekly
How many times have I taken simeprevir?,frequency-number
How often do I take simeprevir?,frequency-number
How many days have I been on simeprevir?,frequency-number
How many more days do I need to take simeprevir,frequency-number
What side effects does simeprevir have,side-effects-list
What are the side effects of simeprevir,side-effects-list
what are simeprevir's side effects?,side-effects-list
does simeprevir have any side effects,side-effects-list
Does simeprevir cause nausea?,side-effects-cause
Is sneezing a symptom of simeprevir,side-effects-cause
is my upset stomach and simeprevir related,side-effects-cause
would simeprevir be the reason for my ulcers,side-effects-cause
when will i stop taking simeprevir,calendar-end
what is my end date for simeprevir?,calendar-end
how long until i finish simeprevir,calendar-end
when did i start taking simeprevir,calendar-start
what is my start date for simeprevir?,calendar-start
how long since i started simeprevir,calendar-start
How many fosamprenavir pills am I taking today?,dosage-daily
Am I taking 4 fosamprenavir pills today?,dosage-daily
what is today's dosage of fosamprenavir,dosage-daily
how much fosamprenavir am I taking per day,dosage-daily
what is my daily intake of fosamprenavir?,dosage-daily
How many fosamprenavir pills am I taking?,dosage-weekly
How many fosamprenavir do I need to take right now?,dosage-weekly
how much fosamprenavir am I taking next?,dosage-weekly
How many times have I taken fosamprenavir?,frequency-number
How often do I take fosamprenavir?,frequency-number
How many days have I been on fosamprenavir?,frequency-number
How many more days do I need to take fosamprenavir,frequency-number
What side effects does fosamprenavir have,side-effects-list
What are the side effects of fosamprenavir,side-effects-list
what are fosamprenavir's side effects?,side-effects-list
does fosamprenavir have any side effects,side-effects-list
Does fosamprenavir cause nausea?,side-effects-cause
Is sneezing a symptom of fosamprenavir,side-effects-cause
is my upset stomach and fosamprenavir related,side-effects-cause
would fosamprenavir be the reason for my ulcers,side-effects-cause
when will i stop taking fosamprenavir,calendar-end
what is my end date for fosamprenavir?,calendar-end
how long until i finish fosamprenavir,calendar-end
when did i start taking fosamprenavir,calendar-start
what is my start date for fosamprenavir?,calendar-start
how long since i started fosamprenavir,calendar-start
How many tazobactam pills am I taking today?,dosage-daily
Am I taking 4 tazobactam pills today?,dosage-daily
what is today's dosage of tazobactam,dosage-daily
how much tazobactam am I taking per day,dosage-daily
what is my daily intake of tazobactam?,dosage-daily
How many tazobactam pills am I taking?,dosage-weekly
How many tazobactam do I need to take right now?,dosage-weekly
how much tazobactam am I taking next?,dosage-weekly
How many times have I taken tazobactam?,frequency-number
How often do I take tazobactam?,frequency-number
How many days have I been on tazobactam?,frequency-number
How many more days do I need to take tazobactam,frequency-number
What side effects does tazobactam have,side-effects-list
What are the side effects of tazobactam,side-effects-list
what are tazobactam's side effects?,side-effects-list
does tazobactam have any side effects,side-effects-list
Does tazobactam cause nausea?,side-effects-cause
Is sneezing a symptom of tazobactam,side-effects-cause
is my upset stomach and tazobactam related,side-effects-cause
would tazobactam be the reason for my ulcers,side-effects-cause
when will i stop taking tazobactam,calendar-end
what is my end date for tazobactam?,calendar-end
how long until i finish tazobactam,calendar-end
when did i start taking tazobactam,calendar-start
what is my start date for tazobactam?,calendar-start
how long since i started tazobactam,calendar-start
How many diazoxide pills am I taking today?,dosage-daily
Am I taking 4 diazoxide pills today?,dosage-daily
what is today's dosage of diazoxide,dosage-daily
how much diazoxide am I taking per day,dosage-daily
what is my daily intake of diazoxide?,dosage-daily
How many diazoxide pills am I taking?,dosage-weekly
How many diazoxide do I need to take right now?,dosage-weekly
how much diazoxide am I taking next?,dosage-weekly
How many times have I taken diazoxide?,frequency-number
How often do I take diazoxide?,frequency-number
How many days have I been on diazoxide?,frequency-number
How many more days do I need to take diazoxide,frequency-number
What side effects does diazoxide have,side-effects-list
What are the side effects of diazoxide,side-effects-list
what are diazoxide's side effects?,side-effects-list
does diazoxide have any side effects,side-effects-list
Does diazoxide cause nausea?,side-effects-cause
Is sneezing a symptom of diazoxide,side-effects-cause
is my upset stomach and diazoxide related,side-effects-cause
would diazoxide be the reason for my ulcers,side-effects-cause
when will i stop taking diazoxide,calendar-end
what is my end date for diazoxide?,calendar-end
how long until i finish diazoxide,calendar-end
when did i start taking diazoxide,calendar-start
what is my start date for diazoxide?,calendar-start
how long since i started diazoxide,calendar-start
How many acetohexamide pills am I taking today?,dosage-daily
Am I taking 4 acetohexamide pills today?,dosage-daily
what is today's dosage of acetohexamide,dosage-daily
how much acetohexamide am I taking per day,dosage-daily
what is my daily intake of acetohexamide?,dosage-daily
How many acetohexamide pills am I taking?,dosage-weekly
How many acetohexamide do I need to take right now?,dosage-weekly
how much acetohexamide am I taking next?,dosage-weekly
How many times have I taken acetohexamide?,frequency-number
How often do I take acetohexamide?,frequency-number
How many days have I been on acetohexamide?,frequency-number
How many more days do I need to take acetohexamide,frequency-number
What side effects does acetohexamide have,side-effects-list
What are the side effects of acetohexamide,side-effects-list
what are acetohexamide's side effects?,side-effects-list
does acetohexamide have any side effects,side-effects-list
Does acetohexamide cause nausea?,side-effects-cause
Is sneezing a symptom of acetohexamide,side-effects-cause
is my upset stomach and acetohexamide related,side-effects-cause
would acetohexamide be the reason for my ulcers,side-effects-cause
when will i stop taking acetohexamide,calendar-end
what is my end date for acetohexamide?,calendar-end
how long until i finish acetohexamide,calendar-end
when did i start taking acetohexamide,calendar-start
what is my start date for acetohexamide?,calendar-start
how long since i started acetohexamide,calendar-start
How many dextranomer pills am I taking today?,dosage-daily
Am I taking 4 dextranomer pills today?,dosage-daily
what is today's dosage of dextranomer,dosage-daily
how much dextranomer am I taking per day,dosage-daily
what is my daily intake of dextranomer?,dosage-daily
How many dextranomer pills am I taking?,dosage-weekly
How many dextranomer do I need to take right now?,dosage-weekly
how much dextranomer am I taking next?,dosage-weekly
How many times have I taken dextranomer?,frequency-number
How often do I take dextranomer?,frequency-number
How many days have I been on dextranomer?,frequency-number
How many more days do I need to take dextranomer,frequency-number
What side effects does dextranomer have,side-effects-list
What are the side effects of dextranomer,side-effects-list
what are dextranomer's side effects?,side-effects-list
does dextranomer have any side effects,side-effects-list
Does dextranomer cause nausea?,side-effects-cause
Is sneezing a symptom of dextranomer,side-effects-cause
is my upset stomach and dextranomer related,side-effects-cause
would dextranomer be the reason for my ulcers,side-effects-cause
when will i stop taking dextranomer,calendar-end
what is my end date for dextranomer?,calendar-end
how long until i finish dextranomer,calendar-end
when did i start taking dextranomer,calendar-start
what is my start date for dextranomer?,calendar-start
how long since i started dextranomer,calendar-start
How many betaxolol pills am I taking today?,dosage-daily
Am I taking 4 betaxolol pills today?,dosage-daily
what is today's dosage of betaxolol,dosage-daily
how much betaxolol am I taking per day,dosage-daily
what is my daily intake of betaxolol?,dosage-daily
How many betaxolol pills am I taking?,dosage-weekly
How many betaxolol do I need to take right now?,dosage-weekly
how much betaxolol am I taking next?,dosage-weekly
How many times have I taken betaxolol?,frequency-number
How often do I take betaxolol?,frequency-number
How many days have I been on betaxolol?,frequency-number
How many more days do I need to take betaxolol,frequency-number
What side effects does betaxolol have,side-effects-list
What are the side effects of betaxolol,side-effects-list
what are betaxolol's side effects?,side-effects-list
does betaxolol have any side effects,side-effects-list
Does betaxolol cause nausea?,side-effects-cause
Is sneezing a symptom of betaxolol,side-effects-cause
is my upset stomach and betaxolol related,side-effects-cause
would betaxolol be the reason for my ulcers,side-effects-cause
when will i stop taking betaxolol,calendar-end
what is my end date for betaxolol?,calendar-end
how long until i finish betaxolol,calendar-end
when did i start taking betaxolol,calendar-start
what is my start date for betaxolol?,calendar-start
how long since i started betaxolol,calendar-start
How many torasemide pills am I taking today?,dosage-daily
Am I taking 4 torasemide pills today?,dosage-daily
what is today's dosage of torasemide,dosage-daily
how much torasemide am I taking per day,dosage-daily
what is my daily intake of torasemide?,dosage-daily
How many torasemide pills am I taking?,dosage-weekly
How many torasemide do I need to take right now?,dosage-weekly
how much torasemide am I taking next?,dosage-weekly
How many times have I taken torasemide?,frequency-number
How often do I take torasemide?,frequency-number
How many days have I been on torasemide?,frequency-number
How many more days do I need to take torasemide,frequency-number
What side effects does torasemide have,side-effects-list
What are the side effects of torasemide,side-effects-list
what are torasemide's side effects?,side-effects-list
does torasemide have any side effects,side-effects-list
Does torasemide cause nausea?,side-effects-cause
Is sneezing a symptom of torasemide,side-effects-cause
is my upset stomach and torasemide related,side-effects-cause
would torasemide be the reason for my ulcers,side-effects-cause
when will i stop taking torasemide,calendar-end
what is my end date for torasemide?,calendar-end
how long until i finish torasemide,calendar-end
when did i start taking torasemide,calendar-start
what is my start date for torasemide?,calendar-start
how long since i started torasemide,calendar-start
How many elosulfase alfa pills am I taking today?,dosage-daily
Am I taking 4 elosulfase alfa pills today?,dosage-daily
what is today's dosage of elosulfase alfa,dosage-daily
how much elosulfase alfa am I taking per day,dosage-daily
what is my daily intake of elosulfase alfa?,dosage-daily
How many elosulfase alfa pills am I taking?,dosage-weekly
How many elosulfase alfa do I need to take right now?,dosage-weekly
how much elosulfase alfa am I taking next?,dosage-weekly
How many times have I taken elosulfase alfa?,frequency-number
How often do I take elosulfase alfa?,frequency-number
How many days have I been on elosulfase alfa?,frequency-number
How many more days do I need to take elosulfase alfa,frequency-number
What side effects does elosulfase alfa have,side-effects-list
What are the side effects of elosulfase alfa,side-effects-list
what are elosulfase alfa's side effects?,side-effects-list
does elosulfase alfa have any side effects,side-effects-list
Does elosulfase alfa cause nausea?,side-effects-cause
Is sneezing a symptom of elosulfase alfa,side-effects-cause
is my upset stomach and elosulfase alfa related,side-effects-cause
would elosulfase alfa be the reason for my ulcers,side-effects-cause
when will i stop taking elosulfase alfa,calendar-end
what is my end date for elosulfase alfa?,calendar-end
how long until i finish elosulfase alfa,calendar-end
when did i start taking elosulfase alfa,calendar-start
what is my start date for elosulfase alfa?,calendar-start
how long since i started elosulfase alfa,calendar-start
How many fampridine pills am I taking today?,dosage-daily
Am I taking 4 fampridine pills today?,dosage-daily
what is today's dosage of fampridine,dosage-daily
how much fampridine am I taking per day,dosage-daily
what is my daily intake of fampridine?,dosage-daily
How many fampridine pills am I taking?,dosage-weekly
How many fampridine do I need to take right now?,dosage-weekly
how much fampridine am I taking next?,dosage-weekly
How many times have I taken fampridine?,frequency-number
How often do I take fampridine?,frequency-number
How many days have I been on fampridine?,frequency-number
How many more days do I need to take fampridine,frequency-number
What side effects does fampridine have,side-effects-list
What are the side effects of fampridine,side-effects-list
what are fampridine's side effects?,side-effects-list
does fampridine have any side effects,side-effects-list
Does fampridine cause nausea?,side-effects-cause
Is sneezing a symptom of fampridine,side-effects-cause
is my upset stomach and fampridine related,side-effects-cause
would fampridine be the reason for my ulcers,side-effects-cause
when will i stop taking fampridine,calendar-end
what is my end date for fampridine?,calendar-end
how long until i finish fampridine,calendar-end
when did i start taking fampridine,calendar-start
what is my start date for fampridine?,calendar-start
how long since i started fampridine,calendar-start
How many colecalciferol pills am I taking today?,dosage-daily
Am I taking 4 colecalciferol pills today?,dosage-daily
what is today's dosage of colecalciferol,dosage-daily
how much colecalciferol am I taking per day,dosage-daily
what is my daily intake of colecalciferol?,dosage-daily
How many colecalciferol pills am I taking?,dosage-weekly
How many colecalciferol do I need to take right now?,dosage-weekly
how much colecalciferol am I taking next?,dosage-weekly
How many times have I taken colecalciferol?,frequency-number
How often do I take colecalciferol?,frequency-number
How many days have I been on colecalciferol?,frequency-number
How many more days do I need to take colecalciferol,frequency-number
What side effects does colecalciferol have,side-effects-list
What are the side effects of colecalciferol,side-effects-list
what are colecalciferol's side effects?,side-effects-list
does colecalciferol have any side effects,side-effects-list
Does colecalciferol cause nausea?,side-effects-cause
Is sneezing a symptom of colecalciferol,side-effects-cause
is my upset stomach and colecalciferol related,side-effects-cause
would colecalciferol be the reason for my ulcers,side-effects-cause
when will i stop taking colecalciferol,calendar-end
what is my end date for colecalciferol?,calendar-end
how long until i finish colecalciferol,calendar-end
when did i start taking colecalciferol,calendar-start
what is my start date for colecalciferol?,calendar-start
how long since i started colecalciferol,calendar-start
How many ethambutol pills am I taking today?,dosage-daily
Am I taking 4 ethambutol pills today?,dosage-daily
what is today's dosage of ethambutol,dosage-daily
how much ethambutol am I taking per day,dosage-daily
what is my daily intake of ethambutol?,dosage-daily
How many ethambutol pills am I taking?,dosage-weekly
How many ethambutol do I need to take right now?,dosage-weekly
how much ethambutol am I taking next?,dosage-weekly
How many times have I taken ethambutol?,frequency-number
How often do I take ethambutol?,frequency-number
How many days have I been on ethambutol?,frequency-number
How many more days do I need to take ethambutol,frequency-number
What side effects does ethambutol have,side-effects-list
What are the side effects of ethambutol,side-effects-list
what are ethambutol's side effects?,side-effects-list
does ethambutol have any side effects,side-effects-list
Does ethambutol cause nausea?,side-effects-cause
Is sneezing a symptom of ethambutol,side-effects-cause
is my upset stomach and ethambutol related,side-effects-cause
would ethambutol be the reason for my ulcers,side-effects-cause
when will i stop taking ethambutol,calendar-end
what is my end date for ethambutol?,calendar-end
how long until i finish ethambutol,calendar-end
when did i start taking ethambutol,calendar-start
what is my start date for ethambutol?,calendar-start
how long since i started ethambutol,calendar-start
How many etoglucid pills am I taking today?,dosage-daily
Am I taking 4 etoglucid pills today?,dosage-daily
what is today's dosage of etoglucid,dosage-daily
how much etoglucid am I taking per day,dosage-daily
what is my daily intake of etoglucid?,dosage-daily
How many etoglucid pills am I taking?,dosage-weekly
How many etoglucid do I need to take right now?,dosage-weekly
how much etoglucid am I taking next?,dosage-weekly
How many times have I taken etoglucid?,frequency-number
How often do I take etoglucid?,frequency-number
How many days have I been on etoglucid?,frequency-number
How many more days do I need to take etoglucid,frequency-number
What side effects does etoglucid have,side-effects-list
What are the side effects of etoglucid,side-effects-list
what are etoglucid's side effects?,side-effects-list
does etoglucid have any side effects,side-effects-list
Does etoglucid cause nausea?,side-effects-cause
Is sneezing a symptom of etoglucid,side-effects-cause
is my upset stomach and etoglucid related,side-effects-cause
would etoglucid be the reason for my ulcers,side-effects-cause
when will i stop taking etoglucid,calendar-end
what is my end date for etoglucid?,calendar-end
how long until i finish etoglucid,calendar-end
when did i start taking etoglucid,calendar-start
what is my start date for etoglucid?,calendar-start
how long since i started etoglucid,calendar-start
How many senna glycosides pills am I taking today?,dosage-daily
Am I taking 4 senna glycosides pills today?,dosage-daily
what is today's dosage of senna glycosides,dosage-daily
how much senna glycosides am I taking per day,dosage-daily
what is my daily intake of senna glycosides?,dosage-daily
How many senna glycosides pills am I taking?,dosage-weekly
How many senna glycosides do I need to take right now?,dosage-weekly
how much senna glycosides am I taking next?,dosage-weekly
How many times have I taken senna glycosides?,frequency-number
How often do I take senna glycosides?,frequency-number
How many days have I been on senna glycosides?,frequency-number
How many more days do I need to take senna glycosides,frequency-number
What side effects does senna glycosides have,side-effects-list
What are the side effects of senna glycosides,side-effects-list
what are senna glycosides's side effects?,side-effects-list
